,[M],mz_[M+H]+,mzmin,mzmax,rt,rtmin,rtmax,npeaks,cdfs,IL27_1,IL27_2,IL27_4,IL27_5,IL27_6,IL28_1,IL28_2,IL28_3,IL28_4,IL28_5,IL28_6,MB_1,MB_2,MB_3,MB_4,MB_5,MB_6,LA1840_1,LA1840_2,LA1840_3,LA1840_4,LA1840_5,LA1840_6
metabolite_710,843.462128,844.4694036,844.4641315,844.4735761,1098.195576,1085.588358,1113.197579,16,710,0.000168669,0.000160403,0.000163661,0.000122566,0.000140118,0.00015088,5.52E-05,0.000119535,9.43E-05,0.000374639,9.43E-05,6.89E-08,7.79E-05,5.60E-05,5.88E-05,4.83E-05,4.42E-05,0,6.46E-08,6.60E-08,5.25E-08,5.58E-08,6.65E-08
metabolite_711,851.305297,852.3125728,852.3096046,852.3162049,534.2468692,528.1063212,604.9436422,22,711,3.32E-05,7.31E-05,0.000127956,9.14E-05,9.16E-05,7.02E-06,9.29E-06,1.21E-05,1.50E-05,1.08E-05,1.53E-05,0.000121471,0.000147053,0.000231928,0.000295091,0.000215573,9.64E-05,8.60E-06,2.62E-05,4.15E-05,2.53E-05,4.99E-06,3.11E-05
metabolite_712,855.515159,856.5224352,856.5167475,856.5286818,1996.886191,1994.812639,2003.941834,22,712,0.003121445,0.002924775,0.002900593,0.002860348,0.002450735,0.003874843,0.004270259,0.004019006,0.003810739,0.004472644,0.003953144,0.003301131,0.003470266,0.003164111,0.002909462,0.003200175,0.003485908,1.29E-05,0.00186501,0.002219674,0.002480625,0.002817124,0.002660765
metabolite_713,856.52009,857.527366,857.5099815,857.5325911,1996.790559,1994.597443,2033.227708,23,713,0.001520555,0.001409377,0.001500842,0.001479408,0.00096279,0.002156842,0.002358839,0.002152266,0.002114632,0.002359124,0.002345782,0.001781716,0.001768954,0.001494753,0.001372855,0.00157947,0.00188619,7.88E-06,0.000722864,0.001052471,0.00121218,0.001598909,0.001300378
metabolite_714,857.525584,858.5328602,858.521205,858.546164,2010.528048,1994.597443,2017.655218,43,714,0.000502402,0.000400338,0.000498752,0.000452227,0.000158337,0.000771487,0.000656652,0.000658186,0.00065738,0.000673091,0.000818916,0.000702351,0.000628928,0.000346215,0.000327759,0.000569385,0.000642112,5.50E-06,0.000532239,0.000797962,0.00097204,0.00122999,0.000981286
metabolite_715,858.534013,859.5412888,859.5249821,859.5483126,2011.481712,1996.021014,2017.655218,25,715,0.000165355,0.000157429,0.000136672,0.00017633,0.000165394,0.000245013,0.000233998,0.000269917,0.000214092,0.000261442,0.000284786,0.000268038,0.000195243,0.000100382,9.13E-06,0.00021003,0.000237353,4.08E-06,1.11E-05,0.000273447,0.00038912,0.000452627,0.00032735
metabolite_716,859.545506,860.552782,860.5206888,860.5608979,2023.832239,1997.143672,2025.238656,28,716,2.36E-05,2.51E-05,3.28E-05,2.10E-05,2.15E-05,3.85E-05,2.77E-05,3.31E-05,1.64E-05,2.42E-05,3.81E-05,2.71E-05,3.14E-05,2.10E-05,1.95E-05,2.16E-05,2.79E-05,2.62E-06,3.44E-05,6.61E-05,6.44E-05,6.86E-05,6.98E-05
metabolite_717,860.474352,861.4816277,861.4722823,861.5582681,1996.859687,1994.812639,2025.222522,28,717,9.64E-05,8.18E-05,0.000106841,0.00010419,0.000168125,0.000304076,0.000230474,0.000193055,0.000161168,0.000132163,0.000273927,0.000204176,0.000174003,0.000123678,8.40E-05,0.000120583,0.00017179,8.28E-05,4.08E-05,6.36E-05,0.00010029,0.000111627,7.17E-05
metabolite_718,861.476248,862.4835245,862.4787246,862.5737992,1997.0617,1994.885821,2042.275527,24,718,7.05E-06,2.03E-05,3.08E-05,3.03E-05,2.95E-05,6.46E-05,6.36E-05,4.90E-05,4.82E-05,4.07E-05,5.84E-05,4.30E-05,4.14E-05,3.21E-05,2.28E-05,3.58E-05,4.09E-05,2.97E-05,1.36E-05,2.38E-05,2.69E-05,3.11E-05,2.40E-05
metabolite_719,862.486811,863.4940872,863.4773839,863.4981303,2011.319796,1995.677737,2017.655218,17,719,6.89E-06,2.37E-05,2.65E-05,2.03E-05,3.30E-05,1.35E-05,3.45E-05,3.81E-05,1.34E-05,1.08E-05,4.43E-05,3.22E-05,1.20E-05,1.36E-05,2.50E-05,3.88E-06,2.33E-05,3.82E-05,2.49E-05,3.58E-05,2.23E-05,7.77E-06,2.56E-05
metabolite_720,870.566995,871.5742709,871.5657961,871.5794449,2091.010902,2078.851999,2119.797637,25,720,5.21E-05,0.007465909,0.003995434,0.001190824,2.29E-06,7.25E-08,0.025055809,0.018166131,0.006686732,0.010787793,0.008795382,1.42E-07,0.001174458,0.015166091,0.001431032,0.009176465,0.007147465,1.27E-07,1.54E-06,0.00091264,0.003056948,0.00559674,0.007095548
metabolite_721,871.570173,872.5774494,872.5685319,872.5825917,2091.620208,2079.464515,2110.558788,26,721,1.42E-06,0.003637906,0.002459665,0.000423193,9.76E-07,2.18E-07,0.015117879,0.002985381,0.001775834,0.007320109,0.005714168,7.12E-08,0.000515179,0.002039131,0.000817897,0.007096461,0.003793723,0,5.18E-07,0.000442411,0.001747488,0.001651262,0.000974283
metabolite_722,884.545685,885.5529608,885.5442569,885.5600421,2234.408242,2230.224564,2243.541943,20,722,0.007183407,0.005610691,0.006656967,0.006711354,8.13E-06,0.001271458,0.001200396,0.001687098,0.002075486,0.006813736,0.00223843,7.82E-06,0.00286681,0.006223587,0.004362449,0.004918202,0.007234029,7.27E-05,0.005522106,0.00011479,0.001992465,0.000184833,0.003552271
metabolite_723,885.548279,886.5555552,886.5464606,886.560612,2234.223427,2229.204798,2244.748544,20,723,0.003591843,0.001280801,0.001952227,0.001589909,4.11E-06,0.000510404,0.000490855,0.000831555,0.00100045,0.003363806,0.000522059,1.94E-06,0.002823598,0.003094654,0.002070241,0.002479045,0.001733819,2.89E-05,0.002680775,5.03E-05,0.000920947,7.96E-05,0.001970478
metabolite_724,886.552242,887.5595179,887.5524788,887.5644986,2235.047879,2228.629141,2242.937233,17,724,0.000262146,0.000161285,0.000413709,0.000464375,1.63E-05,5.30E-05,6.23E-05,4.42E-05,0.000101001,0.000322499,4.91E-05,1.18E-06,0.000303041,0.000174992,0.000244084,0.000230954,0.000286009,1.02E-05,0.000268456,1.17E-05,1.01E-05,2.36E-05,0.000203945
metabolite_725,901.50484,902.5121159,902.487116,902.5179129,1098.073767,1055.590371,1116.939765,18,725,3.62E-05,7.36E-05,0.000105344,6.86E-05,7.85E-05,3.10E-05,5.48E-05,3.65E-05,1.92E-06,3.42E-05,4.87E-05,2.03E-05,2.78E-05,1.32E-05,2.17E-05,3.41E-05,4.75E-05,6.11E-05,1.87E-05,3.77E-05,3.02E-05,3.28E-05,1.21E-05
metabolite_726,902.492175,903.4994515,903.4893913,903.5228687,1075.040107,988.2267308,1117.148586,32,726,7.82E-05,0.00020671,0.000304794,0.000185052,6.21E-05,8.16E-05,6.01E-05,8.96E-05,4.19E-05,7.89E-05,7.73E-05,5.40E-05,2.82E-05,2.29E-05,3.08E-05,5.57E-05,0.000104239,6.42E-06,6.44E-05,9.52E-05,6.92E-05,7.35E-05,7.62E-05
metabolite_727,903.492706,904.4999817,904.4937535,904.5040254,1074.041042,1066.814045,1095.611387,17,727,2.50E-05,6.34E-05,7.23E-05,5.19E-05,1.65E-05,2.71E-05,3.53E-06,2.85E-05,1.75E-05,2.18E-05,1.61E-05,1.79E-05,9.17E-06,1.22E-05,1.20E-05,1.69E-05,3.42E-05,2.94E-06,1.93E-05,2.97E-05,2.19E-05,2.09E-05,2.58E-05
metabolite_728,903.485383,904.4926586,904.4872066,904.4963727,996.8721652,989.2301787,1014.258624,12,728,2.13E-05,2.54E-05,2.68E-05,2.43E-05,1.91E-05,7.56E-06,5.89E-06,1.04E-05,1.58E-05,1.77E-05,1.19E-05,5.78E-05,3.43E-05,2.51E-05,5.48E-05,5.25E-05,4.26E-05,3.94E-06,1.79E-06,3.35E-07,5.20E-07,3.38E-06,1.65E-06
metabolite_729,905.501795,906.5090711,906.5033655,906.5109891,1009.028135,1001.522002,1028.257893,17,729,8.98E-05,0.000139313,0.000176842,0.000137064,0.000148081,8.63E-05,7.33E-05,8.60E-05,0.000108661,0.000105527,9.73E-05,0.000182234,0.000126368,0.000107182,0.000285934,0.000231631,0.000161113,1.10E-07,6.48E-08,0,5.23E-08,0,6.63E-08
metabolite_730,906.503831,907.5111068,907.5069282,907.5150743,1009.255076,1001.522002,1028.257893,16,730,2.28E-05,4.33E-05,4.10E-05,3.34E-05,4.96E-05,2.74E-05,2.24E-05,2.36E-05,2.92E-05,3.45E-05,3.42E-05,2.94E-05,2.79E-05,1.94E-05,7.69E-05,6.06E-05,2.77E-05,0,0,0,0,5.62E-08,0
metabolite_731,906.511872,907.5191477,907.5131117,907.5216651,2276.020331,2275.013834,2277.03218,15,731,1.07E-05,1.26E-05,2.72E-05,3.05E-05,2.76E-05,2.07E-05,1.92E-05,2.40E-05,2.22E-05,2.82E-05,2.37E-05,2.74E-05,2.93E-05,3.37E-05,4.16E-05,2.87E-05,1.56E-05,9.16E-06,8.02E-06,1.31E-05,1.14E-05,2.49E-05,1.94E-05
metabolite_732,925.575877,926.5831533,926.5727234,926.5904484,2099.567461,2098.927708,2100.537676,13,732,7.98E-05,5.06E-05,8.56E-05,4.74E-05,0.000166512,0.000126297,8.65E-05,7.63E-05,9.58E-05,7.63E-05,8.36E-05,0.000135624,6.61E-05,6.92E-05,5.24E-05,7.65E-05,8.64E-05,0,3.82E-05,5.73E-05,4.42E-05,6.00E-05,5.33E-05
metabolite_733,931.623385,932.6306608,932.6223047,932.6372237,2205.125209,2203.439728,2206.545925,20,733,9.01E-06,0.000377226,0.000386007,0.000405917,0.000608299,0.000631324,0.000392606,0.000394047,0.000438112,0.000243308,0.000408332,0.000548403,0.000582447,0.000458786,0.000492335,0.000529546,0.000443014,1.01E-06,0.000174215,0.000194752,0.000214199,0.000145073,0.000280864
metabolite_734,932.260083,933.2673589,933.2629317,933.2729009,681.2286703,680.4063145,683.1973779,17,734,0.000235953,0.000401928,0.000680825,0.000144146,0.000126565,0.001190903,0.001293361,0.000876573,0.000522798,0.000660594,0.000536995,0.000364544,0.000101758,4.84E-05,0.000372451,0.000164932,0.000351706,0,6.48E-08,0,3.57E-07,1.14E-07,0
metabolite_735,932.260573,933.2678494,933.2639498,933.2707821,876.5028901,871.2455683,885.7643949,12,735,1.61E-05,4.93E-05,3.88E-05,2.00E-05,2.11E-05,1.39E-05,3.41E-05,3.60E-05,3.10E-05,4.24E-05,3.25E-05,2.55E-05,2.60E-05,1.82E-05,5.31E-05,4.14E-05,4.64E-05,0,6.54E-08,1.22E-07,0,0,0
metabolite_736,932.626086,933.6333624,933.6261826,933.6389977,2205.092035,2204.055467,2207.028645,18,736,0.000106645,0.000156573,0.000199981,0.000164614,0.000116125,0.000233093,0.000157787,0.00014538,0.000171921,2.42E-05,0.000143287,0.000262688,0.000215326,0.000172522,0.000203765,0.00020715,0.000219302,2.53E-07,5.98E-05,7.21E-05,3.96E-05,0.000129345,0.000102758
metabolite_737,933.262999,934.2702754,934.2670358,934.2749638,681.1374387,680.4063145,683.4018926,14,737,5.89E-05,9.81E-05,0.000204013,4.73E-05,3.90E-05,0.000300951,0.000352341,0.000238343,0.000144219,0.000165689,0.000194693,7.43E-05,3.05E-05,2.23E-05,8.82E-05,5.26E-05,0.00010471,0,0,2.58E-07,5.17E-08,0,6.75E-08
metabolite_738,936.577909,937.5851846,937.5770403,937.5928393,2206.315222,2205.276444,2207.820386,18,738,9.32E-05,9.71E-05,6.56E-05,7.75E-05,0.001351686,0.000171947,4.11E-05,0.000138388,0.000105739,0.000132402,0.000206784,0.000159078,0.000112613,0.000139388,5.59E-05,0.000120916,0.000110802,0.000368028,4.21E-05,4.87E-05,6.20E-05,5.74E-05,9.23E-05
metabolite_739,948.254472,949.261748,949.2578209,949.2662324,830.8996611,828.1149681,837.6756711,17,739,0.000171797,0.000239933,0.000107483,9.65E-05,0.000101685,7.61E-05,3.88E-05,8.64E-05,8.91E-05,5.95E-05,0.000130438,0.000103134,0.000189009,6.77E-05,0.000377815,0.000244542,0.000210539,0,0,0,0,1.12E-07,6.69E-08
metabolite_740,949.258392,950.2656677,950.2604873,950.2673723,831.0634346,828.370031,837.6756711,12,740,4.51E-05,6.73E-05,3.11E-05,3.17E-05,3.17E-05,2.25E-05,1.38E-05,2.64E-05,2.48E-05,2.79E-05,4.06E-05,2.58E-05,5.14E-05,2.45E-05,0.00013962,6.83E-05,6.43E-05,0,6.53E-08,0,5.29E-08,0,0
metabolite_741,953.607762,954.6150381,954.5586467,954.6205918,2128.059802,2126.652148,2207.063259,22,741,0.000393953,0.000205972,0.000327066,0.000602637,0.000239188,0.000753036,0.000442144,0.000635382,0.000525329,0.000734879,0.000355054,0.000581347,2.48E-05,0.000158945,0.000560686,0.000336441,0.000646204,2.81E-06,0.000174756,0.000160565,0.000103583,0.000291967,0.000230921
metabolite_742,954.240595,955.2478712,955.2436147,955.2538988,876.4451428,871.8213828,885.3283715,13,742,1.50E-05,4.43E-05,5.04E-06,1.52E-05,1.07E-05,1.61E-05,2.60E-06,2.84E-05,2.55E-05,2.03E-05,2.23E-05,1.59E-05,1.55E-05,9.41E-06,3.71E-05,1.94E-05,2.90E-05,0,0,6.08E-08,5.32E-08,0,1.33E-07
metabolite_743,954.611097,955.618373,955.6085097,955.6275246,2128.393132,2125.059418,2130.40648,17,743,0.000100747,8.02E-05,0.000170739,0.000112945,1.25E-05,0.000286193,3.12E-05,0.000122461,9.50E-05,0.00030348,0.000117254,0.000170894,8.75E-05,0.000160038,0.000230302,8.76E-05,0.000196744,9.71E-07,6.33E-05,5.64E-05,9.78E-05,0.000107888,0.000119874
metabolite_744,970.234725,971.242001,971.2178359,971.2492299,831.4324731,828.5676046,874.2608661,15,744,3.57E-05,5.49E-05,1.41E-05,1.62E-05,2.52E-05,2.81E-05,4.03E-06,2.68E-05,2.58E-05,1.76E-05,3.95E-05,2.00E-05,6.44E-05,2.70E-05,0.000117836,6.68E-05,6.87E-05,0,6.53E-08,0,0,0,0
metabolite_745,972.455224,973.4625,973.4567157,973.4649483,976.3959148,967.341824,987.252206,14,745,1.63E-05,2.85E-05,4.56E-06,6.42E-06,2.34E-06,1.32E-05,3.76E-06,1.10E-05,6.49E-06,6.59E-06,7.71E-06,8.02E-06,1.21E-05,5.87E-06,6.30E-06,3.16E-06,1.99E-06,3.14E-05,5.32E-05,1.69E-05,4.02E-06,5.35E-06,2.01E-05
metabolite_746,1003.538393,1004.545669,1004.541657,1004.552385,1211.361604,1194.114436,1252.648696,25,746,0.003367287,0.005762349,0.004977451,0.004003757,0.00334212,0.002219984,0.00136536,0.00264829,0.00290523,0.002098833,0.002275007,0.007278216,0.004126091,0.00404827,0.006855804,0.005451772,0.004445567,0.005390167,0.004594973,0.002951843,0.002891855,0.003072768,0.00469867
metabolite_747,1004.542313,1005.549589,1005.544998,1005.556038,1210.845569,1193.92295,1245.457169,24,747,0.001211083,0.002316347,0.001938256,0.000831754,0.001269571,0.000764403,0.000506519,0.001030177,0.001032878,0.000769744,0.000899261,0.002990907,0.00159889,0.001486058,0.003310035,0.002321165,0.001799841,0.001999298,0.002014457,0.001001421,0.000600166,0.000881014,0.00175144
metabolite_748,1005.545898,1006.553174,1006.545442,1006.559189,1211.159035,1193.92295,1247.763875,25,748,8.75E-05,0.000223397,0.000222603,0.000124063,0.000121219,5.05E-05,4.65E-05,0.000100603,0.000122879,8.79E-05,8.35E-05,0.000325004,0.000143007,0.000164168,0.000503813,0.000317608,9.63E-05,0.000150615,7.04E-05,6.86E-05,8.13E-05,4.09E-05,0.000171192
metabolite_749,1017.552817,1018.560093,1018.552641,1018.562515,1301.830329,1278.061828,1308.720624,12,749,3.11E-06,2.25E-05,1.88E-05,1.29E-05,1.48E-05,7.92E-07,7.10E-06,9.01E-06,1.07E-05,7.79E-06,1.03E-05,9.57E-07,8.69E-06,8.16E-06,2.09E-05,1.52E-05,1.18E-05,6.74E-06,1.77E-05,7.87E-06,1.58E-05,1.92E-05,1.70E-05
metabolite_750,1027.353921,1028.361197,1028.355903,1028.36666,883.8576476,873.9865415,889.3204293,17,750,1.95E-05,3.29E-05,5.70E-05,4.94E-05,7.75E-05,2.27E-06,3.43E-06,1.05E-05,8.69E-06,7.20E-06,1.15E-05,2.88E-05,1.56E-05,3.03E-05,3.25E-05,3.77E-05,3.26E-05,1.92E-05,3.04E-05,3.86E-05,2.15E-05,3.11E-05,2.75E-05
metabolite_751,1031.532065,1032.539341,1032.531231,1032.544462,891.3698724,880.9646469,992.8432207,28,751,4.42E-05,7.81E-05,4.77E-05,3.47E-05,3.75E-05,1.37E-05,9.50E-06,1.20E-05,1.35E-05,1.38E-05,2.88E-05,4.71E-05,1.69E-05,2.96E-05,4.83E-05,3.41E-05,4.12E-05,0.002357784,0.002935997,0.00229646,0.001947999,0.0021035,0.000915855
metabolite_752,1031.530217,1032.537493,1032.53291,1032.543496,1091.154413,1080.372746,1108.419534,24,752,0.012030444,0.014207625,0.012724941,0.012632397,0.012310993,0.011396898,0.011782615,0.012497093,0.01146474,0.014553648,0.012006416,0.018577703,0.014487727,0.014571743,0.016764093,0.016202793,0.008284102,0.016857886,0.004533774,0.008735311,0.0073617,0.008262623,0.01065174
metabolite_753,1032.533635,1033.540911,1033.520382,1033.548163,1088.50423,965.8211116,1109.04299,36,753,0.008885131,0.011322001,0.00967058,0.009771604,0.009622426,0.008300112,0.007813947,0.008664743,0.008044592,0.009494127,0.00866496,0.015247905,0.011164021,0.011237276,0.01308945,0.01271542,0.00686228,0.011086675,0.006760784,0.006288013,0.005389102,0.006204691,0.007980525
metabolite_754,1032.535744,1033.54302,1033.538118,1033.547625,891.5597261,883.1645188,963.6731464,16,754,1.27E-05,2.65E-05,1.64E-05,1.70E-05,1.04E-06,9.13E-06,5.99E-06,1.05E-05,7.75E-06,3.46E-06,8.94E-06,1.80E-05,1.07E-05,1.31E-05,2.25E-05,1.68E-05,1.03E-05,0.000890424,0.001328133,0.000929422,0.0008614,0.000965228,0.000425094
metabolite_755,1033.54524,1034.552516,1034.523815,1034.562826,1139.101441,1044.687754,1193.623527,154,755,0.010416497,0.014601643,0.008312167,0.006075415,0.013279076,0.007786059,0.036372286,0.015064005,0.039836369,0.001558092,0.004715717,0.013817479,0.013812226,0.010025451,0.00751701,0.016839823,0.006759671,0.029641002,0.013281049,0.006538493,0.010550603,0.011173087,0.007751851
metabolite_756,1033.549108,1034.556384,1034.550009,1034.56235,1004.973842,996.84335,1007.869563,23,756,0.00042699,0.001060584,0.000858073,0.000469924,0.000251685,0.000285315,8.21E-05,0.000292639,0.000239893,0.000145389,0.000214596,0.002210186,0.000789208,0.000292247,0.001557961,0.000884466,0.000621213,0.000466677,0.000535982,0.000275628,0.000372896,0.000558419,0.000541221
metabolite_757,1033.544635,1034.551911,1034.545064,1034.556325,2295.77584,2292.104208,2297.094337,12,757,1.09E-05,1.63E-05,1.48E-05,6.23E-06,2.95E-06,1.14E-05,1.35E-05,1.75E-05,1.79E-05,1.95E-05,1.79E-05,8.89E-06,1.18E-05,1.66E-05,2.14E-05,1.69E-05,2.07E-05,5.85E-06,1.20E-05,1.61E-05,1.13E-05,1.67E-05,1.76E-05
metabolite_758,1034.550117,1035.557393,1035.533962,1035.56474,1147.198543,1054.168599,1195.733331,127,758,0.012986953,0.045629079,0.006083456,0.010890153,0.000749016,0.006718462,0.012610536,0.013913992,0.073019875,0.015807299,0.011364904,0.00083962,0.013249868,0.00717996,0.001179376,0.001189719,0.00154077,0.02638104,0.012178622,0.000754456,0.011598135,0.011888989,0.012079525
metabolite_759,1034.552539,1035.559815,1035.552914,1035.562519,1004.855876,997.0546786,1007.869563,22,759,0.000134491,0.000370432,0.000247327,0.000162478,9.39E-05,7.94E-05,2.97E-05,7.69E-05,7.12E-05,5.22E-05,7.61E-05,0.000721673,0.000239483,8.77E-05,0.000467806,0.000263052,0.000206725,0.000117114,0.0001222,8.07E-05,9.87E-05,0.000164171,0.000145115
metabolite_760,1035.555259,1036.562535,1036.556203,1036.569791,1141.790346,1097.961279,1193.909103,113,760,0.021016716,0.003886764,0.000323006,0.008284084,0.009200426,0.00882395,0.013450616,0.019627099,0.009319315,0.000689319,0.003358743,0.001004972,0.006318989,0.003665298,0.009621246,0.009046791,0.002606777,0.018801415,0.000674001,0.007138095,0.019459806,0.000797691,0.001003433
metabolite_761,1036.557837,1037.565113,1037.559101,1037.568975,1121.009702,1006.454058,1163.580857,47,761,0.000492387,0.000509678,0.001061198,0.000100629,0.000491961,0.001286715,0.000111442,0.000450273,0.00120313,0.001002692,0.001157056,0.001337831,0.000942993,0.000362942,0.000133676,9.83E-05,0.000460121,0.000240583,0.000638801,0.001014236,0.000390635,0.00096648,0.001143303
metabolite_762,1043.535751,1044.543027,1044.536607,1044.545611,1022.211037,1015.907741,1073.240652,21,762,1.63E-05,9.26E-05,6.99E-05,6.83E-05,2.29E-05,1.37E-05,1.58E-05,2.34E-05,3.86E-05,4.46E-05,3.51E-05,6.25E-05,4.51E-05,5.83E-05,5.64E-05,6.15E-05,3.19E-05,7.30E-05,0.000144646,0.000269124,0.000125215,0.000186626,0.000238107
metabolite_763,1044.535981,1045.543257,1045.537941,1045.546721,1021.966799,1016.126684,1078.046714,13,763,9.15E-06,3.16E-05,2.69E-05,2.31E-05,1.52E-05,7.27E-06,9.18E-06,1.34E-05,1.89E-05,1.66E-05,1.67E-05,2.15E-05,1.69E-05,2.30E-05,2.94E-05,2.65E-05,1.90E-05,3.16E-05,4.51E-05,8.43E-05,4.74E-05,5.26E-05,8.46E-05
metabolite_764,1045.549459,1046.556735,1046.542202,1046.56061,1041.794623,1015.688791,1045.258317,26,764,3.95E-05,0.000464077,0.000461573,0.000309255,7.26E-05,5.09E-05,4.31E-05,3.06E-05,4.74E-05,5.86E-05,6.40E-05,0.000230988,4.56E-05,4.28E-05,0.000227338,0.000259584,0.000225862,0.002787668,0.002427484,0.00194867,0.002266406,0.001682741,0.002042535
metabolite_765,1046.552809,1047.560085,1047.551366,1047.566225,1041.956587,1035.985532,1045.464687,20,765,1.20E-05,0.000153643,0.000229145,0.000104134,2.86E-05,2.55E-05,1.48E-05,1.65E-05,1.58E-05,2.19E-05,2.33E-05,7.15E-05,1.52E-05,1.90E-05,7.51E-05,8.06E-05,7.21E-05,0.001115349,0.001072082,0.000678452,0.00098358,0.000768072,0.000855234
metabolite_766,1047.527456,1048.534732,1048.52922,1048.537362,923.0541258,915.8996012,927.1825078,12,766,1.31E-05,1.72E-05,1.59E-05,1.63E-05,9.59E-06,1.62E-05,1.35E-05,1.64E-05,1.55E-05,2.22E-05,2.68E-05,2.09E-05,1.91E-05,2.14E-05,3.06E-05,2.36E-05,2.61E-05,1.52E-05,1.44E-05,1.10E-05,1.16E-05,1.02E-05,1.32E-05
metabolite_767,1049.542991,1050.550267,1050.543682,1050.556288,933.7878983,871.8262574,962.8402239,51,767,0.000409351,0.00077371,0.000595201,0.000487189,0.000159229,0.000441175,0.000322888,0.000367217,0.000326163,0.001054896,0.000733971,0.000739565,0.000403332,0.000627305,0.000552257,0.000440816,0.000506453,0.008885767,0.001599694,0.007666189,0.005535192,0.000924053,0.005537917
metabolite_768,1050.546793,1051.554069,1051.548382,1051.558562,939.6871349,871.6344983,948.3543825,37,768,0.000115051,0.000291866,0.00021574,0.000163917,5.93E-05,0.00013386,0.000121795,0.000121699,0.000105825,0.000354403,0.000262804,0.000239386,0.000128206,0.000222968,0.000184512,0.000159195,0.000182952,0.004840767,0.004803905,0.005105788,0.003661492,0.004244383,0.003342205
metabolite_769,1051.550431,1052.557707,1052.551429,1052.569618,943.5414586,871.8262574,1006.291306,29,769,1.79E-05,2.91E-05,3.04E-05,2.54E-05,1.44E-05,2.28E-05,1.90E-05,2.34E-05,1.78E-05,4.64E-05,3.09E-05,3.21E-05,1.93E-05,2.44E-05,2.63E-05,2.86E-05,1.72E-05,0.000591947,0.000909028,0.001010099,0.000609416,0.000746068,0.00054204
metabolite_770,1053.516709,1054.523985,1054.518499,1054.528948,1089.476134,1078.941423,1108.004618,22,770,0.000110652,9.96E-05,0.000129114,0.000142955,0.00032007,6.42E-05,0.000154681,0.000168857,0.000140249,0.000236122,0.000235933,1.45E-05,0.000107276,0.000126071,6.44E-05,0.000111143,0.000144054,0.000122613,3.98E-05,7.68E-05,5.25E-05,3.70E-05,3.69E-05
metabolite_771,1054.518294,1055.52557,1055.520595,1055.531592,1093.479101,1078.331114,1105.984076,13,771,3.52E-05,9.47E-06,1.07E-05,1.96E-05,9.17E-05,1.61E-05,1.15E-06,5.49E-05,4.25E-05,7.35E-05,7.47E-05,4.30E-06,2.11E-05,1.81E-05,4.43E-06,1.72E-05,3.00E-05,3.38E-05,1.39E-05,1.21E-05,8.63E-06,1.69E-05,1.19E-05
metabolite_772,1057.365518,1058.372794,1058.365602,1058.376406,884.7037253,873.7687528,888.7024815,14,772,3.91E-05,6.14E-05,0.000138397,8.68E-05,0.000134297,1.99E-06,3.07E-06,1.08E-05,6.93E-06,2.15E-06,6.96E-06,5.79E-05,8.32E-05,6.46E-05,0.000130134,0.0001208,6.66E-05,1.19E-05,3.69E-05,3.04E-05,1.01E-05,3.58E-05,1.65E-05
metabolite_773,1063.558747,1064.566023,1064.560482,1064.572542,1096.277336,1083.420098,1115.276601,23,773,0.001729891,0.002444473,0.002195822,0.001809487,0.001513002,0.001756785,0.00158949,0.001712401,0.001789335,0.002164203,0.001681112,0.002732964,0.001844115,0.001887921,0.002503679,0.002202789,0.002247642,0.005187232,0.002666466,0.002428919,0.002417005,0.002831456,0.003212116
metabolite_774,1064.553245,1065.560521,1065.546243,1065.576104,1072.954907,1033.071742,1115.068867,46,774,0.000605173,0.000886923,0.000780622,0.00071736,0.000421119,0.000529442,9.70E-05,0.000156509,0.000678157,0.000112384,0.000143381,0.001072351,0.000629518,0.000642923,0.000827998,0.000834801,0.000831871,0.002407246,0.001025642,0.000906578,0.000982727,0.001204421,0.001533348
